date(year)	ssMean	ssStd	aaMean(nT)	aaStd(nT)
1.959123000000000047e+03	2.025999999999999943e+02	9.500000000000000000e+00	3.588839285714285410e+01	3.052693554626247163e+01
1.959203999999999951e+03	2.630000000000000000e+02	1.090000000000000036e+01	2.985483870967741993e+01	4.026689057509765490e+01
1.959288000000000011e+03	2.313000000000000114e+02	1.019999999999999929e+01	2.425000000000000000e+01	2.875101447485520012e+01
1.959371000000000095e+03	2.435999999999999943e+02	1.040000000000000036e+01	2.568951612903225978e+01	2.941657783255510239e+01
1.959454999999999927e+03	2.389000000000000057e+02	1.030000000000000071e+01	2.163749999999999929e+01	1.914064855440727442e+01
1.959538000000000011e+03	2.119000000000000057e+02	9.699999999999999289e+00	4.251612903225806406e+01	7.872379070983107852e+01
1.959623000000000047e+03	2.826000000000000227e+02	1.130000000000000071e+01	3.123790322580645196e+01	3.192765029982717095e+01
1.959707000000000107e+03	2.055999999999999943e+02	9.599999999999999645e+00	3.611249999999999716e+01	2.834254476489364194e+01
1.959789999999999964e+03	1.576999999999999886e+02	8.400000000000000355e+00	2.823387096774193594e+01	2.486158744281826927e+01
1.959874000000000024e+03	1.755999999999999943e+02	8.900000000000000355e+00	3.209583333333333144e+01	2.819491649166959490e+01
1.959958000000000084e+03	1.770999999999999943e+02	8.900000000000000355e+00	3.079435483870967616e+01	2.675881766765608916e+01
1.960041999999999916e+03	2.071999999999999886e+02	9.599999999999999645e+00	2.525000000000000000e+01	2.350759142997660689e+01
1.960124000000000024e+03	1.499000000000000057e+02	8.199999999999999289e+00	2.349568965517241281e+01	1.718083280588243511e+01
1.960205999999999904e+03	1.445999999999999943e+02	8.000000000000000000e+00	2.764516129032258007e+01	3.199979676054085331e+01
1.960289999999999964e+03	1.726999999999999886e+02	8.800000000000000711e+00	5.153333333333333144e+01	7.185980950588599114e+01
1.960373000000000047e+03	1.693000000000000114e+02	8.699999999999999289e+00	3.163306451612903203e+01	3.266160867029243065e+01
1.960455999999999904e+03	1.560000000000000000e+02	8.300000000000000711e+00	2.757083333333333286e+01	2.202695279210348644e+01
1.960539999999999964e+03	1.724000000000000057e+02	8.800000000000000711e+00	2.814516129032258007e+01	2.734669690155647004e+01
1.960624000000000024e+03	1.900000000000000000e+02	9.199999999999999289e+00	2.724596774193548399e+01	2.567146620840504312e+01
1.960708000000000084e+03	1.800999999999999943e+02	9.000000000000000000e+00	2.641666666666666785e+01	2.990041341222930527e+01
1.960790999999999940e+03	1.172999999999999972e+02	7.200000000000000178e+00	4.564919354838709609e+01	5.403301260306091081e+01
1.960874000000000024e+03	1.269000000000000057e+02	7.500000000000000000e+00	4.590833333333333144e+01	7.702229069489487756e+01
1.960958000000000084e+03	1.212000000000000028e+02	7.400000000000000355e+00	3.450000000000000000e+01	2.702612236934075085e+01
1.961041999999999916e+03	8.209999999999999432e+01	6.000000000000000000e+00	2.064112903225806406e+01	1.917544848319688811e+01
1.961123000000000047e+03	6.540000000000000568e+01	5.400000000000000355e+00	2.506250000000000000e+01	2.578855686498512512e+01
1.961203999999999951e+03	7.520000000000000284e+01	5.799999999999999822e+00	2.200000000000000000e+01	2.123808964132375010e+01
1.961288000000000011e+03	8.690000000000000568e+01	6.200000000000000178e+00	2.183749999999999858e+01	2.269899616906733186e+01
1.961371000000000095e+03	7.229999999999999716e+01	5.700000000000000178e+00	2.229838709677419217e+01	1.768997339423849624e+01
1.961454999999999927e+03	1.095000000000000000e+02	7.000000000000000000e+00	2.012500000000000000e+01	1.960997301544973226e+01
1.961538000000000011e+03	9.929999999999999716e+01	6.599999999999999645e+00	3.598790322580644840e+01	4.206930551567590726e+01
1.961623000000000047e+03	7.920000000000000284e+01	6.000000000000000000e+00	1.849193548387096797e+01	1.763564753548441644e+01
1.961707000000000107e+03	9.009999999999999432e+01	6.299999999999999822e+00	2.074166666666666714e+01	2.382295665715926347e+01
1.961789999999999964e+03	5.370000000000000284e+01	4.900000000000000355e+00	2.327419354838709609e+01	4.172584074215831151e+01
1.961874000000000024e+03	4.650000000000000000e+01	4.599999999999999645e+00	1.732499999999999929e+01	2.051631972357615652e+01
1.961958000000000084e+03	5.689999999999999858e+01	5.000000000000000000e+00	2.106048387096774022e+01	2.540003276143552213e+01
1.962041999999999916e+03	5.510000000000000142e+01	5.000000000000000000e+00	1.315725806451612989e+01	1.693808303787411518e+01
1.962123000000000047e+03	7.170000000000000284e+01	5.700000000000000178e+00	1.921875000000000000e+01	1.950918753914421799e+01
1.962203999999999951e+03	6.490000000000000568e+01	5.400000000000000355e+00	1.549596774193548399e+01	1.397982359015530029e+01
1.962288000000000011e+03	6.590000000000000568e+01	5.400000000000000355e+00	2.259166666666666501e+01	1.986957298372452385e+01
1.962371000000000095e+03	6.189999999999999858e+01	5.200000000000000178e+00	1.340725806451612989e+01	1.329926431015893584e+01
1.962454999999999927e+03	5.960000000000000142e+01	5.200000000000000178e+00	1.808333333333333215e+01	1.327785332382041794e+01
1.962538000000000011e+03	3.139999999999999858e+01	3.799999999999999822e+00	2.097177419354838790e+01	1.594430862400118620e+01
1.962623000000000047e+03	3.150000000000000000e+01	3.799999999999999822e+00	2.616532258064516014e+01	1.769524970133837627e+01
1.962707000000000107e+03	7.270000000000000284e+01	5.700000000000000178e+00	2.979166666666666785e+01	2.261245815670841353e+01
1.962789999999999964e+03	5.610000000000000142e+01	5.000000000000000000e+00	3.326612903225806406e+01	2.094024096010410574e+01
1.962874000000000024e+03	3.879999999999999716e+01	4.200000000000000178e+00	2.249583333333333357e+01	1.798610526597931525e+01
1.962958000000000084e+03	3.320000000000000284e+01	3.899999999999999911e+00	2.349596774193548399e+01	2.392545512828823107e+01
1.963041999999999916e+03	2.869999999999999929e+01	3.600000000000000089e+00	1.926209677419354804e+01	2.063312046491434160e+01
1.963123000000000047e+03	3.520000000000000284e+01	4.000000000000000000e+00	1.532589285714285765e+01	1.741602425895532491e+01
1.963203999999999951e+03	2.480000000000000071e+01	3.399999999999999911e+00	1.485483870967741993e+01	1.675328256154263684e+01
1.963288000000000011e+03	4.170000000000000284e+01	4.299999999999999822e+00	1.822916666666666785e+01	1.665462846495098148e+01
1.963371000000000095e+03	6.110000000000000142e+01	5.200000000000000178e+00	2.036693548387096797e+01	1.634057991318127634e+01
1.963454999999999927e+03	5.120000000000000284e+01	4.799999999999999822e+00	2.055000000000000071e+01	1.740251418617436485e+01
1.963538000000000011e+03	2.869999999999999929e+01	3.600000000000000089e+00	2.079838709677419217e+01	1.672089664148777999e+01
1.963623000000000047e+03	4.750000000000000000e+01	4.599999999999999645e+00	2.251209677419354804e+01	1.761894642204501693e+01
1.963707000000000107e+03	5.520000000000000284e+01	5.000000000000000000e+00	4.024166666666666714e+01	4.686425358296970245e+01
1.963789999999999964e+03	5.010000000000000142e+01	4.700000000000000178e+00	2.351612903225806406e+01	3.132529223172076982e+01
1.963874000000000024e+03	3.370000000000000284e+01	3.899999999999999911e+00	2.067500000000000071e+01	2.109548233627285541e+01
1.963958000000000084e+03	2.160000000000000142e+01	3.200000000000000178e+00	1.887500000000000000e+01	1.625615578193232125e+01
1.964041999999999916e+03	2.260000000000000142e+01	3.200000000000000178e+00	2.010080645161290391e+01	1.972272308281107200e+01
1.964124000000000024e+03	2.530000000000000071e+01	3.399999999999999911e+00	2.011637931034482918e+01	1.828178122671970129e+01
1.964205999999999904e+03	2.410000000000000142e+01	3.299999999999999822e+00	2.101209677419354804e+01	2.074975356535331983e+01
1.964289999999999964e+03	1.290000000000000036e+01	2.500000000000000000e+00	2.172916666666666785e+01	2.221161443867199381e+01
1.964373000000000047e+03	1.430000000000000071e+01	2.600000000000000089e+00	1.745564516129032384e+01	1.806992601525169917e+01
1.964455999999999904e+03	1.350000000000000000e+01	2.500000000000000000e+00	1.515000000000000036e+01	1.527260619540751563e+01
1.964539999999999964e+03	4.799999999999999822e+00	1.500000000000000000e+00	1.685887096774193594e+01	1.431613973073056734e+01
1.964624000000000024e+03	1.380000000000000071e+01	2.500000000000000000e+00	1.477419354838709609e+01	1.423837313427788054e+01
1.964708000000000084e+03	7.000000000000000000e+00	1.800000000000000044e+00	1.822083333333333499e+01	1.964065679414910903e+01
1.964790999999999940e+03	9.199999999999999289e+00	2.100000000000000089e+00	1.687500000000000000e+01	1.481405242307277526e+01
1.964874000000000024e+03	1.109999999999999964e+01	2.299999999999999822e+00	1.383750000000000036e+01	1.361443206368398862e+01
1.964958000000000084e+03	2.210000000000000142e+01	3.200000000000000178e+00	1.033870967741935409e+01	9.984978311616643509e+00
1.965041999999999916e+03	2.539999999999999858e+01	3.399999999999999911e+00	1.177016129032258007e+01	1.029365197302334245e+01
1.965123000000000047e+03	2.080000000000000071e+01	3.100000000000000089e+00	1.631250000000000000e+01	1.554517107496729977e+01
1.965203999999999951e+03	1.750000000000000000e+01	2.799999999999999822e+00	1.430645161290322598e+01	1.406934291250285085e+01
1.965288000000000011e+03	1.019999999999999929e+01	2.200000000000000178e+00	1.262916666666666643e+01	2.295992848360425853e+01
1.965371000000000095e+03	3.450000000000000000e+01	3.899999999999999911e+00	1.045967741935483808e+01	1.119864565079504537e+01
1.965454999999999927e+03	2.330000000000000071e+01	3.299999999999999822e+00	1.574583333333333357e+01	1.813875866679476445e+01
1.965538000000000011e+03	1.730000000000000071e+01	2.799999999999999822e+00	1.475000000000000000e+01	1.305980351084714819e+01
1.965623000000000047e+03	1.330000000000000071e+01	2.500000000000000000e+00	1.675403225806451601e+01	1.504294872428740604e+01
1.965707000000000107e+03	2.450000000000000000e+01	3.399999999999999911e+00	1.750416666666666643e+01	1.583535020049200703e+01
1.965789999999999964e+03	2.910000000000000142e+01	3.600000000000000089e+00	1.310483870967741993e+01	1.296914362108416263e+01
1.965874000000000024e+03	2.280000000000000071e+01	3.200000000000000178e+00	1.168750000000000000e+01	1.101694953620707729e+01
1.965958000000000084e+03	2.469999999999999929e+01	3.399999999999999911e+00	1.376612903225806406e+01	1.370872624783897997e+01
1.966041999999999916e+03	4.029999999999999716e+01	4.299999999999999822e+00	1.421774193548387011e+01	1.552602419034599990e+01
1.966123000000000047e+03	3.529999999999999716e+01	4.000000000000000000e+00	1.484375000000000000e+01	1.424271920046218831e+01
1.966203999999999951e+03	3.639999999999999858e+01	4.000000000000000000e+00	1.862903225806451601e+01	2.418592890769324555e+01
1.966288000000000011e+03	6.900000000000000000e+01	5.500000000000000000e+00	1.195416666666666750e+01	1.072079284873817429e+01
1.966371000000000095e+03	6.420000000000000284e+01	5.299999999999999822e+00	1.483467741935483808e+01	1.965901067455820339e+01
1.966454999999999927e+03	6.770000000000000284e+01	5.500000000000000000e+00	1.247499999999999964e+01	1.119744204420515565e+01
1.966538000000000011e+03	8.020000000000000284e+01	6.000000000000000000e+00	1.707661290322580783e+01	1.714214109820594345e+01
1.966623000000000047e+03	7.259999999999999432e+01	5.700000000000000178e+00	1.999596774193548399e+01	2.268516958774533521e+01
1.966707000000000107e+03	7.109999999999999432e+01	5.599999999999999645e+00	2.942500000000000071e+01	2.659124620998422017e+01
1.966789999999999964e+03	8.120000000000000284e+01	6.000000000000000000e+00	1.752016129032258007e+01	1.841916726007531935e+01
1.966874000000000024e+03	8.100000000000000000e+01	6.000000000000000000e+00	1.684166666666666501e+01	1.460907014684902983e+01
1.966958000000000084e+03	9.979999999999999716e+01	6.700000000000000178e+00	2.050000000000000000e+01	2.264505215486981626e+01
1.967041999999999916e+03	1.570000000000000000e+02	8.400000000000000355e+00	1.887096774193548399e+01	2.485521550446008021e+01
1.967123000000000047e+03	1.325999999999999943e+02	7.700000000000000178e+00	1.977232142857142705e+01	3.175895461413044529e+01
1.967203999999999951e+03	1.583000000000000114e+02	8.400000000000000355e+00	1.382258064516129004e+01	1.214100515787290036e+01
1.967288000000000011e+03	9.840000000000000568e+01	6.599999999999999645e+00	1.551666666666666750e+01	1.305627775780252442e+01
1.967371000000000095e+03	1.225000000000000000e+02	7.400000000000000355e+00	3.309274193548387188e+01	5.947033914181992742e+01
1.967454999999999927e+03	9.540000000000000568e+01	6.500000000000000000e+00	1.861250000000000071e+01	1.973332233600481800e+01
1.967538000000000011e+03	1.295000000000000000e+02	7.599999999999999645e+00	1.440322580645161210e+01	1.217441748943562274e+01
1.967623000000000047e+03	1.518000000000000114e+02	8.199999999999999289e+00	1.754032258064516014e+01	1.046838496459264967e+01
1.967707000000000107e+03	1.087000000000000028e+02	7.000000000000000000e+00	2.472500000000000142e+01	2.394367087561972340e+01
1.967789999999999964e+03	1.250000000000000000e+02	7.500000000000000000e+00	1.781451612903225978e+01	1.715412436792927764e+01
1.967874000000000024e+03	1.335999999999999943e+02	7.700000000000000178e+00	1.886666666666666714e+01	1.544826491515758882e+01
1.967958000000000084e+03	1.790000000000000000e+02	8.900000000000000355e+00	2.448790322580645196e+01	2.228625749251975208e+01
1.968041999999999916e+03	1.725000000000000000e+02	8.800000000000000711e+00	2.114112903225806406e+01	1.464747865618348222e+01
1.968124000000000024e+03	1.585000000000000000e+02	8.400000000000000355e+00	2.654310344827586121e+01	2.539817134381899422e+01
1.968205999999999904e+03	1.305000000000000000e+02	7.599999999999999645e+00	2.334274193548387188e+01	1.542278725377932957e+01
1.968289999999999964e+03	1.150000000000000000e+02	7.200000000000000178e+00	2.225000000000000000e+01	1.878241642245924226e+01
1.968373000000000047e+03	1.800000000000000000e+02	9.000000000000000000e+00	2.139112903225806406e+01	1.754476538098110794e+01
1.968455999999999904e+03	1.561999999999999886e+02	8.300000000000000711e+00	2.485833333333333428e+01	2.216182747929922670e+01
1.968539999999999964e+03	1.361999999999999886e+02	7.799999999999999822e+00	1.797983870967741993e+01	1.421336535844678473e+01
1.968624000000000024e+03	1.548000000000000114e+02	8.300000000000000711e+00	2.010483870967741993e+01	1.778265671413287308e+01
1.968708000000000084e+03	1.660000000000000000e+02	8.599999999999999645e+00	2.202916666666666501e+01	1.819670252103080443e+01
1.968790999999999940e+03	1.525000000000000000e+02	8.199999999999999289e+00	2.478225806451612812e+01	3.232210880313643742e+01
1.968874000000000024e+03	1.217000000000000028e+02	7.400000000000000355e+00	2.619166666666666643e+01	3.438163168353448640e+01
1.968958000000000084e+03	1.555000000000000000e+02	8.300000000000000711e+00	2.031451612903225978e+01	1.536825747015889476e+01
1.969041999999999916e+03	1.478000000000000114e+02	8.099999999999999645e+00	1.775403225806451601e+01	1.589988790381234551e+01
1.969123000000000047e+03	1.705000000000000000e+02	8.699999999999999289e+00	2.583035714285714235e+01	3.616946432935452549e+01
1.969203999999999951e+03	1.923000000000000114e+02	9.300000000000000711e+00	2.733870967741935587e+01	2.584628478224181691e+01
1.969288000000000011e+03	1.510999999999999943e+02	8.199999999999999289e+00	2.358749999999999858e+01	1.715057852522765458e+01
1.969371000000000095e+03	1.699000000000000057e+02	8.699999999999999289e+00	2.521370967741935587e+01	2.702923099486512015e+01
1.969454999999999927e+03	1.500999999999999943e+02	8.199999999999999289e+00	1.669166666666666643e+01	1.248985977592311514e+01
1.969538000000000011e+03	1.370999999999999943e+02	7.799999999999999822e+00	1.497177419354838790e+01	1.613086632717352131e+01
1.969623000000000047e+03	1.388000000000000114e+02	7.900000000000000355e+00	1.533870967741935409e+01	1.145635976129542222e+01
1.969707000000000107e+03	1.293000000000000114e+02	7.599999999999999645e+00	2.385000000000000142e+01	2.851758229583987969e+01
1.969789999999999964e+03	1.354000000000000057e+02	7.799999999999999822e+00	1.723387096774193594e+01	1.443512118845166370e+01
1.969874000000000024e+03	1.324000000000000057e+02	7.700000000000000178e+00	1.872916666666666785e+01	1.700139649084418281e+01
1.969958000000000084e+03	1.385999999999999943e+02	7.900000000000000355e+00	1.378629032258064591e+01	1.002168483257454668e+01
1.970041999999999916e+03	1.579000000000000057e+02	8.400000000000000355e+00	1.441935483870967794e+01	1.100593445065679177e+01
1.970123000000000047e+03	1.808000000000000114e+02	9.000000000000000000e+00	1.273214285714285765e+01	1.073668788950925546e+01
1.970203999999999951e+03	1.456999999999999886e+02	8.099999999999999645e+00	2.639516129032258007e+01	4.582097324904955116e+01
1.970288000000000011e+03	1.550999999999999943e+02	8.300000000000000711e+00	2.314166666666666572e+01	2.449329698554733881e+01
1.970371000000000095e+03	1.805000000000000000e+02	9.000000000000000000e+00	1.662903225806451601e+01	1.433131454134024629e+01
1.970454999999999927e+03	1.513000000000000114e+02	8.199999999999999289e+00	1.834166666666666501e+01	1.605121793578986455e+01
1.970538000000000011e+03	1.593000000000000114e+02	8.400000000000000355e+00	2.835483870967741993e+01	2.860385535383329270e+01
1.970623000000000047e+03	1.316999999999999886e+02	7.700000000000000178e+00	2.102016129032258007e+01	2.853343392560539016e+01
1.970707000000000107e+03	1.408000000000000114e+02	7.900000000000000355e+00	1.965416666666666501e+01	1.394816233913589265e+01
1.970789999999999964e+03	1.225999999999999943e+02	7.400000000000000355e+00	2.057661290322580783e+01	2.011123746561964509e+01
1.970874000000000024e+03	1.348000000000000114e+02	7.799999999999999822e+00	2.163749999999999929e+01	1.958586464136827487e+01
1.970958000000000084e+03	1.182000000000000028e+02	7.200000000000000178e+00	1.652822580645161210e+01	2.004730317509496729e+01
1.971041999999999916e+03	1.291999999999999886e+02	7.599999999999999645e+00	2.351612903225806406e+01	2.211917277771588530e+01
1.971123000000000047e+03	1.117999999999999972e+02	7.000000000000000000e+00	2.115625000000000000e+01	1.836139331611107650e+01
1.971203999999999951e+03	8.590000000000000568e+01	6.200000000000000178e+00	2.106854838709677580e+01	1.904724968265668394e+01
1.971288000000000011e+03	1.015999999999999943e+02	6.700000000000000178e+00	2.391250000000000142e+01	2.308238528438225856e+01
1.971371000000000095e+03	8.150000000000000000e+01	6.000000000000000000e+00	2.105645161290322420e+01	2.118345459785234297e+01
1.971454999999999927e+03	7.070000000000000284e+01	5.599999999999999645e+00	1.701666666666666572e+01	1.599582410783792241e+01
1.971538000000000011e+03	1.147000000000000028e+02	7.099999999999999645e+00	1.520564516129032206e+01	1.203028974538687024e+01
1.971623000000000047e+03	8.700000000000000000e+01	6.200000000000000178e+00	1.714516129032258007e+01	1.343604537416296729e+01
1.971707000000000107e+03	7.129999999999999716e+01	5.599999999999999645e+00	2.144166666666666643e+01	1.859471064278465491e+01
1.971789999999999964e+03	7.340000000000000568e+01	5.700000000000000178e+00	2.220564516129032384e+01	1.943045000732079686e+01
1.971874000000000024e+03	8.950000000000000000e+01	6.299999999999999822e+00	1.881666666666666643e+01	2.028422348087848803e+01
1.971958000000000084e+03	1.165000000000000000e+02	7.200000000000000178e+00	1.860483870967741993e+01	1.978791523860243373e+01
1.972041999999999916e+03	8.700000000000000000e+01	6.200000000000000178e+00	2.190725806451612812e+01	1.776809243027573970e+01
1.972124000000000024e+03	1.252999999999999972e+02	7.500000000000000000e+00	1.838793103448275801e+01	1.641239625684791648e+01
1.972205999999999904e+03	1.135000000000000000e+02	7.099999999999999645e+00	2.147580645161290391e+01	2.029339782582940543e+01
1.972289999999999964e+03	8.959999999999999432e+01	6.299999999999999822e+00	1.806250000000000000e+01	1.678219077127099368e+01
1.972373000000000047e+03	1.139000000000000057e+02	7.099999999999999645e+00	1.655645161290322420e+01	1.571536253692588225e+01
1.972455999999999904e+03	1.247000000000000028e+02	7.400000000000000355e+00	2.146666666666666501e+01	2.798926381470025149e+01
1.972539999999999964e+03	1.082999999999999972e+02	6.900000000000000355e+00	1.396370967741935409e+01	1.369257412754422276e+01
1.972624000000000024e+03	1.089000000000000057e+02	7.000000000000000000e+00	3.419354838709677580e+01	6.479212136235975095e+01
1.972708000000000084e+03	9.070000000000000284e+01	6.400000000000000355e+00	2.042083333333333428e+01	2.367738863639503677e+01
1.972790999999999940e+03	8.690000000000000568e+01	6.200000000000000178e+00	2.041532258064516014e+01	1.888550196773601897e+01
1.972874000000000024e+03	5.920000000000000284e+01	5.200000000000000178e+00	2.182083333333333286e+01	2.421890582387147361e+01
1.972958000000000084e+03	6.429999999999999716e+01	5.400000000000000355e+00	1.891129032258064413e+01	2.088254870150077025e+01
1.973041999999999916e+03	6.179999999999999716e+01	5.200000000000000178e+00	2.612903225806451601e+01	1.892577511172540028e+01
1.973123000000000047e+03	6.089999999999999858e+01	5.200000000000000178e+00	3.266071428571428470e+01	2.970827012425177216e+01
1.973203999999999951e+03	6.540000000000000568e+01	5.400000000000000355e+00	3.693145161290322420e+01	3.351707765702454367e+01
1.973288000000000011e+03	8.179999999999999716e+01	6.000000000000000000e+00	3.960833333333333428e+01	3.526230183291436049e+01
1.973371000000000095e+03	6.029999999999999716e+01	5.200000000000000178e+00	2.609274193548387188e+01	2.546462338411257775e+01
1.973454999999999927e+03	5.610000000000000142e+01	5.000000000000000000e+00	2.734166666666666501e+01	2.138009036203749957e+01
1.973538000000000011e+03	3.320000000000000284e+01	3.899999999999999911e+00	2.085887096774193594e+01	1.621827678734990030e+01
1.973623000000000047e+03	3.660000000000000142e+01	4.099999999999999645e+00	2.060483870967741993e+01	1.737017212962194890e+01
1.973707000000000107e+03	8.409999999999999432e+01	6.099999999999999645e+00	2.282083333333333286e+01	2.389972941211306434e+01
1.973789999999999964e+03	4.370000000000000284e+01	4.400000000000000355e+00	2.819354838709677580e+01	2.608722262302261186e+01
1.973874000000000024e+03	3.429999999999999716e+01	3.899999999999999911e+00	2.074583333333333357e+01	1.873427071720582049e+01
1.973958000000000084e+03	3.329999999999999716e+01	3.899999999999999911e+00	1.989516129032258007e+01	1.885291906395532280e+01
1.974041999999999916e+03	3.939999999999999858e+01	4.200000000000000178e+00	2.577822580645161210e+01	2.153923674211513273e+01
1.974123000000000047e+03	3.729999999999999716e+01	4.099999999999999645e+00	2.642857142857142705e+01	2.337933087675731514e+01
1.974203999999999951e+03	3.089999999999999858e+01	3.799999999999999822e+00	3.368951612903225623e+01	2.460536041305210020e+01
1.974288000000000011e+03	5.750000000000000000e+01	5.099999999999999645e+00	3.289166666666666572e+01	2.491796401304801023e+01
1.974371000000000095e+03	5.629999999999999716e+01	5.000000000000000000e+00	2.918548387096774022e+01	2.082796930598444618e+01
1.974454999999999927e+03	5.150000000000000000e+01	4.799999999999999822e+00	2.922500000000000142e+01	2.222909598551712307e+01
1.974538000000000011e+03	7.909999999999999432e+01	5.900000000000000355e+00	3.195967741935483986e+01	2.993067236603679504e+01
1.974623000000000047e+03	4.789999999999999858e+01	4.599999999999999645e+00	3.018548387096774022e+01	2.133162385705251651e+01
1.974707000000000107e+03	5.720000000000000284e+01	5.000000000000000000e+00	3.373749999999999716e+01	3.236706546913595872e+01
1.974789999999999964e+03	6.720000000000000284e+01	5.500000000000000000e+00	3.733064516129032029e+01	2.955209227192354149e+01
1.974874000000000024e+03	3.589999999999999858e+01	4.000000000000000000e+00	2.677499999999999858e+01	2.616230191834553764e+01
1.974958000000000084e+03	2.960000000000000142e+01	3.700000000000000178e+00	2.740725806451612812e+01	1.938384209637691313e+01
1.975041999999999916e+03	2.730000000000000071e+01	3.500000000000000000e+00	2.758870967741935587e+01	2.473684469433888466e+01
1.975123000000000047e+03	1.669999999999999929e+01	2.799999999999999822e+00	3.109375000000000000e+01	2.332830814563070732e+01
1.975203999999999951e+03	1.689999999999999858e+01	2.799999999999999822e+00	3.203225806451612812e+01	2.813789073298040577e+01
1.975288000000000011e+03	7.700000000000000178e+00	1.899999999999999911e+00	2.433333333333333215e+01	2.256262888544289780e+01
1.975371000000000095e+03	1.309999999999999964e+01	2.500000000000000000e+00	2.273387096774193594e+01	1.851094221777492876e+01
1.975454999999999927e+03	1.669999999999999929e+01	2.799999999999999822e+00	2.073750000000000071e+01	1.686965501771351228e+01
1.975538000000000011e+03	4.039999999999999858e+01	4.299999999999999822e+00	2.173790322580645196e+01	1.843602317318590522e+01
1.975623000000000047e+03	5.670000000000000284e+01	5.000000000000000000e+00	1.807258064516129181e+01	1.388034894693421073e+01
1.975707000000000107e+03	2.030000000000000071e+01	3.100000000000000089e+00	1.685416666666666785e+01	1.492647198678315235e+01
1.975789999999999964e+03	1.359999999999999964e+01	2.500000000000000000e+00	2.019758064516129181e+01	1.918745794871793109e+01
1.975874000000000024e+03	2.789999999999999858e+01	3.600000000000000089e+00	2.926249999999999929e+01	2.933360292253010471e+01
1.975958000000000084e+03	1.159999999999999964e+01	2.299999999999999822e+00	2.110080645161290391e+01	1.724216510227621768e+01
1.976041999999999916e+03	1.190000000000000036e+01	2.299999999999999822e+00	2.329032258064516014e+01	2.368774495781023859e+01
1.976124000000000024e+03	6.400000000000000355e+00	1.699999999999999956e+00	2.851724137931034520e+01	1.923582449790363924e+01
1.976205999999999904e+03	3.150000000000000000e+01	3.799999999999999822e+00	3.338306451612903203e+01	3.074692542136214257e+01
1.976289999999999964e+03	2.730000000000000071e+01	3.500000000000000000e+00	2.541666666666666785e+01	3.002792681636361394e+01
1.976373000000000047e+03	1.819999999999999929e+01	2.899999999999999911e+00	2.366532258064516014e+01	3.005795623392345561e+01
1.976455999999999904e+03	1.789999999999999858e+01	2.899999999999999911e+00	1.745416666666666572e+01	1.660063952499688611e+01
1.976539999999999964e+03	2.899999999999999911e+00	1.199999999999999956e+00	1.837096774193548399e+01	1.371070204899729994e+01
1.976624000000000024e+03	2.410000000000000142e+01	3.299999999999999822e+00	1.770967741935483986e+01	1.657474477667969026e+01
1.976708000000000084e+03	2.000000000000000000e+01	3.000000000000000000e+00	2.370416666666666572e+01	1.733517568333883929e+01
1.976790999999999940e+03	2.969999999999999929e+01	3.700000000000000178e+00	2.041532258064516014e+01	1.726667284177742090e+01
1.976874000000000024e+03	7.900000000000000355e+00	1.899999999999999911e+00	1.686250000000000071e+01	1.433882586139232451e+01
1.976958000000000084e+03	2.230000000000000071e+01	3.200000000000000178e+00	1.862903225806451601e+01	1.773913467628778307e+01
1.977041999999999916e+03	2.380000000000000071e+01	3.299999999999999822e+00	1.874596774193548399e+01	1.483226049807750435e+01
1.977123000000000047e+03	3.329999999999999716e+01	3.899999999999999911e+00	2.097321428571428470e+01	1.489904108936722871e+01
1.977203999999999951e+03	1.300000000000000000e+01	2.500000000000000000e+00	1.989919354838709609e+01	1.572142567186854656e+01
1.977288000000000011e+03	1.900000000000000000e+01	3.000000000000000000e+00	2.493750000000000000e+01	2.275870369221410527e+01
1.977371000000000095e+03	2.700000000000000000e+01	3.500000000000000000e+00	2.007258064516129181e+01	2.119843777989341405e+01
1.977454999999999927e+03	5.489999999999999858e+01	5.000000000000000000e+00	1.422916666666666607e+01	9.107779603479409403e+00
1.977538000000000011e+03	3.060000000000000142e+01	3.700000000000000178e+00	2.289919354838709609e+01	2.142414223060931988e+01
1.977623000000000047e+03	4.300000000000000000e+01	4.400000000000000355e+00	2.323790322580645196e+01	1.912511476980926872e+01
1.977707000000000107e+03	6.239999999999999858e+01	5.299999999999999822e+00	2.296666666666666501e+01	2.582325609901965535e+01
1.977789999999999964e+03	6.210000000000000142e+01	5.299999999999999822e+00	2.089516129032258007e+01	2.203582806527525406e+01
1.977874000000000024e+03	4.160000000000000142e+01	4.299999999999999822e+00	1.734166666666666501e+01	1.809534739158721450e+01
1.977958000000000084e+03	6.139999999999999858e+01	5.200000000000000178e+00	1.701612903225806406e+01	2.063995650117624336e+01
1.978041999999999916e+03	7.370000000000000284e+01	5.700000000000000178e+00	2.458064516129032384e+01	2.764028639218181738e+01
1.978123000000000047e+03	1.325999999999999943e+02	7.700000000000000178e+00	2.619642857142857295e+01	2.675728848827732165e+01
1.978203999999999951e+03	1.084000000000000057e+02	6.900000000000000355e+00	2.585080645161290391e+01	2.103026619241490636e+01
1.978288000000000011e+03	1.411999999999999886e+02	7.900000000000000355e+00	3.130833333333333357e+01	2.789199282749242315e+01
1.978371000000000095e+03	1.170999999999999943e+02	7.200000000000000178e+00	3.121370967741935587e+01	3.751471073755153185e+01
