BJD	RV	RVerr	BIS	BISerr	FWHM	FWHMerr
5.803004143699999986e+04	1.021281527350038658e+02	2.598076211353315679e-01	-2.020666666666666700e+01	5.196152422706631357e-01	7.052698355589515813e+03	6.105479096680292983e-01
5.803093212466666591e+04	1.021900991429178163e+02	2.598076211353315679e-01	-2.027666666666666728e+01	5.196152422706631357e-01	7.051998852218505817e+03	6.105479096680292983e-01
5.803197148566666147e+04	1.009698258051622162e+02	2.598076211353315679e-01	-2.154333333333333300e+01	5.196152422706631357e-01	7.051050750366602188e+03	6.105479096680292983e-01
5.803307505533332733e+04	9.935341472672318730e+01	2.482606157515390988e-01	-2.165666666666666629e+01	4.965212315030781975e-01	7.048624517546223615e+03	5.834124470161168308e-01
5.803394284999999945e+04	1.013475328247191527e+02	2.540341184434353194e-01	-2.275333333333333030e+01	5.080682368868706389e-01	7.049921846479645865e+03	5.969801783420730645e-01
5.803495190933332924e+04	1.031995129269505043e+02	2.482606157515390988e-01	-2.268333333333333357e+01	4.965212315030781975e-01	7.051056511764458264e+03	5.834124470161168308e-01
5.803602205333334132e+04	1.028688068621978431e+02	2.655811238272278718e-01	-2.239333333333333442e+01	5.311622476544557436e-01	7.051660450182253953e+03	6.241156409939855321e-01
5.803710283399999753e+04	9.990976019585561119e+01	2.655811238272278718e-01	-2.200000000000000000e+01	5.311622476544557436e-01	7.050046558159385313e+03	6.241156409939855321e-01
5.803803127666666842e+04	1.015536160084755011e+02	2.655811238272278718e-01	-2.273999999999999844e+01	5.311622476544557436e-01	7.051872767148240200e+03	6.241156409939855321e-01
5.804004127899999730e+04	1.007083394387942263e+02	2.906123802516946131e-01	-2.378333333333333144e+01	5.812247605033892262e-01	7.051268793058871779e+03	6.829390935914824157e-01
5.804392897999999695e+04	1.001870722090878871e+02	2.809903122094346561e-01	-2.339333333333333442e+01	5.619806244188693123e-01	7.050228713217217773e+03	6.603272336921713892e-01
5.804599564933333750e+04	1.008592657429471728e+02	2.655811238272278718e-01	-2.233000000000000185e+01	5.311622476544557436e-01	7.050629302028838538e+03	6.241156409939855321e-01
5.804700554233333241e+04	1.003804137687370712e+02	2.655811238272278718e-01	-2.316000000000000014e+01	5.311622476544557436e-01	7.051994394080141319e+03	6.241156409939855321e-01
5.804888900166666281e+04	1.004771946723335958e+02	2.732926799035951260e-01	-2.289000000000000057e+01	5.465853598071902519e-01	7.050822293395919587e+03	6.422377977734484711e-01
5.805089001833333168e+04	1.011990929986422003e+02	2.829016319029166171e-01	-2.366666666666666785e+01	5.658032638058332342e-01	7.051395519745979072e+03	6.648188349718540113e-01
5.805202106533333426e+04	1.012159374265867768e+02	2.713546265191240647e-01	-2.287999999999999901e+01	5.427092530382481295e-01	7.050570412330506770e+03	6.376833723199416548e-01
5.805709930866667855e+04	1.013386416645918189e+02	2.655811238272278718e-01	-2.100999999999999801e+01	5.311622476544557436e-01	7.051889821954572653e+03	6.241156409939855321e-01
5.805792587600000115e+04	1.023305955732439401e+02	2.655811238272278718e-01	-2.073999999999999844e+01	5.311622476544557436e-01	7.051353387620671128e+03	6.241156409939855321e-01
5.805994525333333877e+04	1.007644360567915527e+02	2.713546265191240647e-01	-2.305000000000000071e+01	5.427092530382481295e-01	7.049845334629888384e+03	6.376833723199416548e-01
5.806118058666666184e+04	1.025348620420358543e+02	2.771281292110204242e-01	-2.331333333333333258e+01	5.542562584220408484e-01	7.051243918585543724e+03	6.512511036458978886e-01
5.806702957500000048e+04	1.009948700622429811e+02	2.617462723920077616e-01	-2.332999999999999829e+01	5.234925447840155233e-01	7.052060824469631370e+03	6.151037401212182676e-01
5.806799988066666992e+04	1.022396557474030629e+02	2.598076211353315679e-01	-2.281666666666666288e+01	5.196152422706631357e-01	7.051822252413701790e+03	6.105479096680292983e-01
5.806896305666666012e+04	9.874802354345492006e+01	2.655811238272278718e-01	-2.345333333333333314e+01	5.311622476544557436e-01	7.052005891334436456e+03	6.241156409939855321e-01
5.809603979166666977e+04	1.003812294340709173e+02	4.387862045841156022e-01	-2.072333333333333272e+01	8.775724091682312045e-01	7.048369503954086213e+03	1.031147580772671546e+00
5.809803471600000194e+04	1.013426044164334456e+02	4.387862045841156022e-01	-2.061333333333333329e+01	8.775724091682312045e-01	7.048427623072900133e+03	1.031147580772671546e+00
5.813713476466666907e+04	1.037350193450412092e+02	3.117691453623979148e-01	-2.155333333333333101e+01	6.235382907247958295e-01	7.049976750307781913e+03	7.326574916016351802e-01
5.816297120400000131e+04	1.017499768780165113e+02	2.848391358878434310e-01	-2.109999999999999787e+01	5.696782717756868619e-01	7.051564847054193706e+03	6.693719693364320600e-01
5.816404916666666395e+04	1.023886483612793654e+02	2.829016319029166171e-01	-2.089666666666666828e+01	5.658032638058332342e-01	7.051158446475909841e+03	6.648188349718540113e-01
5.816501068233334081e+04	1.013394934180117843e+02	2.829016319029166171e-01	-2.079000000000000270e+01	5.658032638058332342e-01	7.051355090248255692e+03	6.648188349718540113e-01
5.816909289833332878e+04	1.012846880606156645e+02	2.829016319029166171e-01	-2.268666666666666742e+01	5.658032638058332342e-01	7.050777350719677088e+03	6.648188349718540113e-01
5.817105546666666487e+04	1.003398498123473672e+02	2.482606157515390988e-01	-2.253333333333333499e+01	4.965212315030781975e-01	7.049526393042037853e+03	5.834124470161168308e-01
5.817193271533333609e+04	1.001123200220300760e+02	2.521243079646757201e-01	-2.302333333333332988e+01	5.042486159293514403e-01	7.051311286024181754e+03	5.924921237169881172e-01
5.817893439266666974e+04	1.029455008912137117e+02	2.540341184434353194e-01	-2.273333333333333428e+01	5.080682368868706389e-01	7.051500645636743684e+03	5.969801783420730645e-01
5.818218628033332789e+04	1.010075932872047275e+02	2.540341184434353194e-01	-2.327333333333332988e+01	5.080682368868706389e-01	7.049280957956496422e+03	5.969801783420730645e-01
5.818309810033333633e+04	1.016750480370530880e+02	2.482606157515390988e-01	-2.255999999999999872e+01	4.965212315030781975e-01	7.049696234679314330e+03	5.834124470161168308e-01
5.818612105266666185e+04	1.025264146937225860e+02	2.540341184434353194e-01	-2.305333333333333101e+01	5.080682368868706389e-01	7.050148583890418195e+03	5.969801783420730645e-01
5.818812811133333162e+04	9.961200657831551553e+01	2.540341184434353194e-01	-2.205333333333333101e+01	5.080682368868706389e-01	7.052000148562060531e+03	5.969801783420730645e-01
5.819002775466666208e+04	1.006444648510709499e+02	2.482606157515390988e-01	-2.230333333333333101e+01	4.965212315030781975e-01	7.052146038984843472e+03	5.834124470161168308e-01
5.819089111399999820e+04	1.019221343780626938e+02	2.540341184434353194e-01	-2.270333333333333314e+01	5.080682368868706389e-01	7.050010123643241059e+03	5.969801783420730645e-01
5.819213770633333479e+04	1.013096076090279212e+02	2.521243079646757201e-01	-2.275666666666666416e+01	5.042486159293514403e-01	7.050455470773042180e+03	5.924921237169881172e-01
5.819317551000000094e+04	1.016165479383352022e+02	2.540341184434353194e-01	-2.206666666666666643e+01	5.080682368868706389e-01	7.050174599767732616e+03	5.969801783420730645e-01
5.819409393100000307e+04	1.005671434751615578e+02	2.540341184434353194e-01	-2.295333333333333314e+01	5.080682368868706389e-01	7.050393456606725522e+03	5.969801783420730645e-01
5.819589107099999819e+04	9.986132077199549428e+01	2.540341184434353194e-01	-2.339333333333333442e+01	5.080682368868706389e-01	7.049979353224567603e+03	5.969801783420730645e-01
5.819819499966667354e+04	1.046499672900460354e+02	2.540341184434353194e-01	-2.353000000000000114e+01	5.080682368868706389e-01	7.050220973894199233e+03	5.969801783420730645e-01
5.820014388266666356e+04	1.002877499732598352e+02	2.521243079646757201e-01	-2.291000000000000014e+01	5.042486159293514403e-01	7.049859980432498560e+03	5.924921237169881172e-01
5.820094146699999692e+04	1.016101859428780472e+02	2.482606157515390988e-01	-2.281333333333333258e+01	4.965212315030781975e-01	7.051058603279593626e+03	5.834124470161168308e-01
5.820207203333333746e+04	1.011816974313767474e+02	2.540341184434353194e-01	-2.212333333333333485e+01	5.080682368868706389e-01	7.050806755435904961e+03	5.969801783420730645e-01
5.820506687566667097e+04	1.014339879751671560e+02	2.540341184434353194e-01	-2.345999999999999730e+01	5.080682368868706389e-01	7.049901556783027445e+03	5.969801783420730645e-01
5.820702359066667123e+04	9.958070287444719781e+01	2.867635495200415718e-01	-2.369000000000000128e+01	5.735270990400831437e-01	7.050621257792415236e+03	6.738943413720978048e-01
5.820906680999999662e+04	1.022085427676612994e+02	2.482606157515390988e-01	-2.311666666666666359e+01	4.965212315030781975e-01	7.050601507310852867e+03	5.834124470161168308e-01
5.821112065399999847e+04	1.015102271443981863e+02	2.501999200639360432e-01	-2.279666666666666686e+01	5.003998401278720864e-01	7.050530452858725766e+03	5.879698121502497932e-01
5.821209195333332900e+04	1.020366476619041833e+02	2.540341184434353194e-01	-2.290999999999999659e+01	5.080682368868706389e-01	7.051409529481090431e+03	5.969801783420730645e-01
5.821305630399999791e+04	1.027111900763085117e+02	2.540341184434353194e-01	-2.291000000000000014e+01	5.080682368868706389e-01	7.052022846533833217e+03	5.969801783420730645e-01
5.821393137633332663e+04	1.019554052375384146e+02	2.540341184434353194e-01	-2.243333333333333357e+01	5.080682368868706389e-01	7.051649024232181546e+03	5.969801783420730645e-01
5.821505049166667595e+04	1.017591600254497024e+02	2.540341184434353194e-01	-2.135333333333333528e+01	5.080682368868706389e-01	7.050755791456584120e+03	5.969801783420730645e-01
5.821688009233333287e+04	1.013059646196283552e+02	2.598076211353315679e-01	-2.326333333333333542e+01	5.196152422706631357e-01	7.050820410815719697e+03	6.105479096680292983e-01
5.821786745966667513e+04	1.011981644178076749e+02	2.617462723920077616e-01	-2.311666666666666359e+01	5.234925447840155233e-01	7.050084615937943454e+03	6.151037401212182676e-01
5.821897473833333788e+04	1.007733610465775058e+02	2.540341184434353194e-01	-2.300000000000000000e+01	5.080682368868706389e-01	7.052208623201458977e+03	5.969801783420730645e-01
5.822004258866666351e+04	1.003097532948043522e+02	2.482606157515390988e-01	-2.187666666666666515e+01	4.965212315030781975e-01	7.051456968120158308e+03	5.834124470161168308e-01
5.822085905733332766e+04	9.987645367586907241e+01	2.617462723920077616e-01	-2.366333333333333755e+01	5.234925447840155233e-01	7.052516813488961816e+03	6.151037401212182676e-01
5.822310467999999673e+04	1.020423109096844456e+02	2.540341184434353194e-01	-2.284333333333333371e+01	5.080682368868706389e-01	7.052053419189399392e+03	5.969801783420730645e-01
5.822405682800000068e+04	1.002298473435694888e+02	2.540341184434353194e-01	-2.244666666666666899e+01	5.080682368868706389e-01	7.053211935085740151e+03	5.969801783420730645e-01
5.822511588900000788e+04	1.020562808890810089e+02	2.598076211353315679e-01	-2.276999999999999957e+01	5.196152422706631357e-01	7.052905863605526974e+03	6.105479096680292983e-01
5.822604177566666476e+04	1.022663422245756948e+02	2.540341184434353194e-01	-2.227999999999999758e+01	5.080682368868706389e-01	7.051635092900130985e+03	5.969801783420730645e-01
5.822693439799999032e+04	1.014662486449125680e+02	2.540341184434353194e-01	-2.255000000000000071e+01	5.080682368868706389e-01	7.050277978376000647e+03	5.969801783420730645e-01
5.822786731000000145e+04	1.030651435254625312e+02	2.598076211353315679e-01	-2.359333333333333371e+01	5.196152422706631357e-01	7.052193290172839625e+03	6.105479096680292983e-01
5.823185009866666951e+04	1.024377428691123555e+02	2.675194696964440788e-01	-2.241333333333333044e+01	5.350389393928881576e-01	7.051414681440145614e+03	6.286707537866437212e-01
5.823304421033334074e+04	1.028320064292225169e+02	2.540341184434353194e-01	-2.182666666666666444e+01	5.080682368868706389e-01	7.050921345398201083e+03	5.969801783420730645e-01
5.823399776233333250e+04	1.046111032471670228e+02	2.598076211353315679e-01	-2.205666666666666842e+01	5.196152422706631357e-01	7.051865715237666336e+03	6.105479096680292983e-01
5.823500991033334140e+04	1.030754503373215556e+02	2.540341184434353194e-01	-2.160666666666666558e+01	5.080682368868706389e-01	7.050313712985852362e+03	5.969801783420730645e-01
5.823585496733334003e+04	1.015988530562739669e+02	2.713546265191240647e-01	-2.223666666666666814e+01	5.427092530382481295e-01	7.051742877201970259e+03	6.376833723199416548e-01
5.823689256266666780e+04	1.006387702840280127e+02	2.598076211353315679e-01	-2.187999999999999901e+01	5.196152422706631357e-01	7.051094098996251887e+03	6.105479096680292983e-01
5.823787423233333539e+04	1.015014335011836693e+02	2.598076211353315679e-01	-2.190666666666666629e+01	5.196152422706631357e-01	7.049483707138199861e+03	6.105479096680292983e-01
5.823906268766665744e+04	1.015863660651833129e+02	2.540341184434353194e-01	-2.333666666666666956e+01	5.080682368868706389e-01	7.050906866352442194e+03	5.969801783420730645e-01
5.823986662600000273e+04	1.008767682709192712e+02	2.655811238272278718e-01	-2.177333333333333698e+01	5.311622476544557436e-01	7.051540556187556831e+03	6.241156409939855321e-01
5.824195717533333664e+04	1.005793396123392398e+02	2.598076211353315679e-01	-2.337999999999999901e+01	5.196152422706631357e-01	7.052221062795198122e+03	6.105479096680292983e-01
5.824299143733333767e+04	1.016366546711879408e+02	2.540341184434353194e-01	-2.317333333333333556e+01	5.080682368868706389e-01	7.050942212784928415e+03	5.969801783420730645e-01
5.824600351000000228e+04	1.018540783887245311e+02	2.540341184434353194e-01	-2.301000000000000156e+01	5.080682368868706389e-01	7.051876198586350256e+03	5.969801783420730645e-01
5.824713809600000241e+04	1.011857062187517187e+02	2.540341184434353194e-01	-2.222333333333332916e+01	5.080682368868706389e-01	7.052145847198637057e+03	5.969801783420730645e-01
5.824792101566665951e+04	1.026821743495852814e+02	2.540341184434353194e-01	-2.306666666666666288e+01	5.080682368868706389e-01	7.050032813652579534e+03	5.969801783420730645e-01
5.824897426299998915e+04	1.013874046820864265e+02	2.540341184434353194e-01	-2.188333333333333641e+01	5.080682368868706389e-01	7.052396582467345979e+03	5.969801783420730645e-01
5.825202441466666642e+04	1.020615614547586603e+02	2.540341184434353194e-01	-2.256000000000000227e+01	5.080682368868706389e-01	7.052301053029808827e+03	5.969801783420730645e-01
5.825290054366667027e+04	1.020172377953473841e+02	2.598076211353315679e-01	-2.117666666666666586e+01	5.196152422706631357e-01	7.052640911619039798e+03	6.105479096680292983e-01
5.825490829266665969e+04	1.011951750810791282e+02	2.598076211353315679e-01	-2.190666666666666629e+01	5.196152422706631357e-01	7.051138533682253183e+03	6.105479096680292983e-01
5.825620663999999670e+04	1.000595713314019548e+02	2.655811238272278718e-01	-2.198666666666666458e+01	5.311622476544557436e-01	7.050092497048247424e+03	6.241156409939855321e-01
5.825688166300000739e+04	1.011822235863707391e+02	2.598076211353315679e-01	-2.197666666666667012e+01	5.196152422706631357e-01	7.050876700932443782e+03	6.105479096680292983e-01
5.825785714033333352e+04	1.019916522531236183e+02	2.655811238272278718e-01	-2.152333333333332988e+01	5.311622476544557436e-01	7.050908895307141393e+03	6.241156409939855321e-01
5.825912882900000113e+04	1.011254090622234827e+02	2.598076211353315679e-01	-2.167333333333333556e+01	5.196152422706631357e-01	7.050791213832787435e+03	6.105479096680292983e-01
5.826683501899999828e+04	1.008847576301627242e+02	2.655811238272278718e-01	-2.251999999999999957e+01	5.311622476544557436e-01	7.050814489507352846e+03	6.241156409939855321e-01
5.826807925400000386e+04	1.033248674967828009e+02	2.559730888633065526e-01	-2.241666666666666785e+01	5.119461777266131053e-01	7.052528672487336735e+03	6.015367588287704459e-01
5.827010051799999928e+04	1.020793885285334568e+02	2.598076211353315679e-01	-2.188666666666666671e+01	5.196152422706631357e-01	7.052895982027456739e+03	6.105479096680292983e-01
5.827103041700000176e+04	1.012214499276390143e+02	2.540341184434353194e-01	-2.157666666666666799e+01	5.080682368868706389e-01	7.052636550201394130e+03	5.969801783420730645e-01
5.827198764999999548e+04	1.027031635774973637e+02	2.598076211353315679e-01	-2.128333333333333499e+01	5.196152422706631357e-01	7.052073888471250939e+03	6.105479096680292983e-01
5.827284034600000450e+04	1.007313251452968643e+02	2.655811238272278718e-01	-2.263666666666666671e+01	5.311622476544557436e-01	7.051131286289974923e+03	6.241156409939855321e-01
5.827396611300000222e+04	1.012232349963016986e+02	2.540341184434353194e-01	-2.206000000000000227e+01	5.080682368868706389e-01	7.051637538152927846e+03	5.969801783420730645e-01
5.827500723099999595e+04	1.022819479381714558e+02	2.598076211353315679e-01	-2.309333333333333371e+01	5.196152422706631357e-01	7.052211378351204075e+03	6.105479096680292983e-01
5.827590578766667022e+04	1.016324887012518161e+02	2.636706700075346355e-01	-2.317000000000000171e+01	5.273413400150692709e-01	7.052080568665461215e+03	6.196260745177064599e-01
5.827707461400000466e+04	1.030856857696016391e+02	2.598076211353315679e-01	-2.283999999999999986e+01	5.196152422706631357e-01	7.052536245824121579e+03	6.105479096680292983e-01
5.828312505400000373e+04	1.026962779016759697e+02	2.540341184434353194e-01	-2.179666666666666686e+01	5.080682368868706389e-01	7.051768435697086716e+03	5.969801783420730645e-01
5.828495764133333432e+04	1.035497932793020937e+02	2.598076211353315679e-01	-2.144333333333333158e+01	5.196152422706631357e-01	7.051961519657345889e+03	6.105479096680292983e-01
5.828990240766666830e+04	1.032030394925362344e+02	2.598076211353315679e-01	-2.248000000000000043e+01	5.196152422706631357e-01	7.054525681337113383e+03	6.105479096680292983e-01
5.829112405500000023e+04	1.030110674779330111e+02	2.598076211353315679e-01	-2.186333333333332973e+01	5.196152422706631357e-01	7.053665761694813227e+03	6.105479096680292983e-01
5.829186409700000513e+04	1.027223934488168879e+02	2.655811238272278718e-01	-2.083333333333333215e+01	5.311622476544557436e-01	7.052104539919532726e+03	6.241156409939855321e-01
5.829394016100000590e+04	1.024962027440304411e+02	2.598076211353315679e-01	-2.169666666666666899e+01	5.196152422706631357e-01	7.054379720501500742e+03	6.105479096680292983e-01
5.829907966933333228e+04	1.027345432392387892e+02	2.598076211353315679e-01	-2.221333333333333471e+01	5.196152422706631357e-01	7.051837091987753411e+03	6.105479096680292983e-01
5.830389748433333443e+04	1.006093659794663466e+02	2.886751345948128655e-01	-2.336666666666667069e+01	5.773502691896257311e-01	7.052302190408244314e+03	6.783865662978102451e-01
5.830520438233332970e+04	1.016409187252730391e+02	2.886751345948128655e-01	-2.365666666666666629e+01	5.773502691896257311e-01	7.051145457890296711e+03	6.783865662978102451e-01
5.830621149633333698e+04	1.033933680637185830e+02	2.655811238272278718e-01	-2.241333333333333755e+01	5.311622476544557436e-01	7.052133925576051297e+03	6.241156409939855321e-01
5.830696806633333472e+04	1.033241061340934408e+02	2.598076211353315679e-01	-2.271333333333333471e+01	5.196152422706631357e-01	7.052558341013616882e+03	6.105479096680292983e-01
5.830798221733333776e+04	1.023801998181064619e+02	2.829016319029166171e-01	-2.337000000000000099e+01	5.658032638058332342e-01	7.051614960052222159e+03	6.648188349718540113e-01
5.831100754099999904e+04	1.024442978391651451e+02	2.886751345948128655e-01	-2.246333333333333471e+01	5.773502691896257311e-01	7.052630642109304063e+03	6.783865662978102451e-01
5.831191593600000488e+04	1.028421956966959101e+02	2.675194696964440788e-01	-2.294666666666666899e+01	5.350389393928881576e-01	7.053714094074868626e+03	6.286707537866437212e-01
5.831287831633333553e+04	1.022422991607932801e+02	2.655811238272278718e-01	-2.232999999999999829e+01	5.311622476544557436e-01	7.053096004726080537e+03	6.241156409939855321e-01
5.831412556566666899e+04	1.035523458093388740e+02	2.655811238272278718e-01	-2.160333333333333528e+01	5.311622476544557436e-01	7.055226870926117954e+03	6.241156409939855321e-01
5.831510260666667455e+04	1.019389160318331307e+02	2.598076211353315679e-01	-2.208333333333333215e+01	5.196152422706631357e-01	7.055202361293354443e+03	6.105479096680292983e-01
5.831611815866667166e+04	1.018254552852379931e+02	2.655811238272278718e-01	-2.170333333333333670e+01	5.311622476544557436e-01	7.054151311787783925e+03	6.241156409939855321e-01
5.831703645733332814e+04	1.028950001543558272e+02	2.655811238272278718e-01	-2.162000000000000099e+01	5.311622476544557436e-01	7.052855391975346720e+03	6.241156409939855321e-01
5.831796935066667356e+04	1.015794256075332100e+02	2.655811238272278718e-01	-2.189000000000000057e+01	5.311622476544557436e-01	7.052403007630048705e+03	6.241156409939855321e-01
5.831900894599999447e+04	1.020998085518729681e+02	2.771281292110204242e-01	-2.271999999999999886e+01	5.542562584220408484e-01	7.053009956115696696e+03	6.512511036458978886e-01
5.831986047733332816e+04	1.021740799594596751e+02	3.040833219146796274e-01	-2.365000000000000213e+01	6.081666438293592547e-01	7.051224007424978481e+03	7.145958064994970549e-01
5.832108864500000345e+04	1.027416660170585914e+02	2.713546265191240647e-01	-2.236333333333333329e+01	5.427092530382481295e-01	7.051157967101382383e+03	6.376833723199416548e-01
5.832191484499999933e+04	1.011613575451403193e+02	2.713546265191240647e-01	-2.244000000000000128e+01	5.427092530382481295e-01	7.052568386622198886e+03	6.376833723199416548e-01
5.832302091399999335e+04	1.013570894740960284e+02	2.655811238272278718e-01	-2.146666666666666856e+01	5.311622476544557436e-01	7.053507653186112293e+03	6.241156409939855321e-01
5.832388376900000003e+04	1.003390296595298992e+02	2.925367973055317816e-01	-2.354333333333333300e+01	5.850735946110635632e-01	7.051817088082611917e+03	6.874614736679998117e-01
5.832515229933332739e+04	1.020359812914898185e+02	3.290896534380866600e-01	-2.273333333333333428e+01	6.581793068761733201e-01	7.050970928999821808e+03	7.733606855795036594e-01
5.832594233833332692e+04	1.030618465261435546e+02	2.771281292110204242e-01	-2.240999999999999659e+01	5.542562584220408484e-01	7.052790150724090381e+03	6.512511036458978886e-01
5.832703667866666365e+04	1.033750411623681202e+02	2.771281292110204242e-01	-2.345333333333333314e+01	5.542562584220408484e-01	7.053262144292963058e+03	6.512511036458978886e-01
5.832804284033332806e+04	1.030492705072160788e+02	2.829016319029166171e-01	-2.282666666666666444e+01	5.658032638058332342e-01	7.052845763826357143e+03	6.648188349718540113e-01
5.832901093066667090e+04	1.005807245760720292e+02	3.002221399786053069e-01	-2.346999999999999886e+01	6.004442799572106138e-01	7.052638266658159409e+03	7.055220289497224906e-01
5.833095645999999397e+04	1.010830162133020877e+02	3.233161507461904116e-01	-2.258000000000000185e+01	6.466323014923808232e-01	7.051812624732123368e+03	7.597929542535474257e-01
5.833199279866666620e+04	1.027702845871053086e+02	2.713546265191240647e-01	-2.281666666666666643e+01	5.427092530382481295e-01	7.051838386222108966e+03	6.376833723199416548e-01
5.833306711633333907e+04	1.035325677942242777e+02	2.713546265191240647e-01	-2.312333333333333485e+01	5.427092530382481295e-01	7.052154912071448052e+03	6.376833723199416548e-01
5.833391108633333351e+04	1.026030165861884598e+02	2.771281292110204242e-01	-2.292666666666666586e+01	5.542562584220408484e-01	7.051535258447677734e+03	6.512511036458978886e-01
5.833608753766666632e+04	1.044163831373531792e+02	2.829016319029166171e-01	-2.273000000000000043e+01	5.658032638058332342e-01	7.052889863996976601e+03	6.648188349718540113e-01
5.833696552766666719e+04	1.023637822410157270e+02	2.829016319029166171e-01	-2.368333333333333712e+01	5.658032638058332342e-01	7.052241501719377993e+03	6.648188349718540113e-01
5.833810305899999366e+04	1.019087838360636198e+02	2.886751345948128655e-01	-2.349666666666666970e+01	5.773502691896257311e-01	7.051165006779173382e+03	6.783865662978102451e-01
5.833910488066667313e+04	1.050118357317015381e+02	2.771281292110204242e-01	-2.294333333333333158e+01	5.542562584220408484e-01	7.052820291107497724e+03	6.512511036458978886e-01
5.834099067999999534e+04	1.027826832485717432e+02	2.771281292110204242e-01	-2.241666666666666785e+01	5.542562584220408484e-01	7.051488740342440906e+03	6.512511036458978886e-01
5.834195174533333193e+04	1.030482399507935725e+02	2.771281292110204242e-01	-2.222333333333333272e+01	5.542562584220408484e-01	7.053198183148905628e+03	6.512511036458978886e-01
5.834296420333332935e+04	1.022560103222084109e+02	2.771281292110204242e-01	-2.239000000000000057e+01	5.542562584220408484e-01	7.050776362120865997e+03	6.512511036458978886e-01
5.834607731066666747e+04	1.017146014084691075e+02	2.771281292110204242e-01	-2.293000000000000327e+01	5.542562584220408484e-01	7.051326728688917683e+03	6.512511036458978886e-01
5.834787055600000167e+04	1.028261613527156015e+02	2.829016319029166171e-01	-2.260333333333333528e+01	5.658032638058332342e-01	7.052150949367966859e+03	6.648188349718540113e-01
5.834912026799999876e+04	1.031126873704627229e+02	2.771281292110204242e-01	-2.274666666666666615e+01	5.542562584220408484e-01	7.051207402152137547e+03	6.512511036458978886e-01
5.835014843166666105e+04	1.025552777575271506e+02	2.829016319029166171e-01	-2.259999999999999787e+01	5.658032638058332342e-01	7.054706174274000659e+03	6.648188349718540113e-01
5.835190118766666274e+04	1.016904926756707681e+02	2.829016319029166171e-01	-2.386666666666666359e+01	5.658032638058332342e-01	7.051846652797546994e+03	6.648188349718540113e-01
5.835406173700000363e+04	1.005259638736917083e+02	2.829016319029166171e-01	-2.341333333333333755e+01	5.658032638058332342e-01	7.052597796548532642e+03	6.648188349718540113e-01
5.835490245499999583e+04	1.025502248241997876e+02	2.886751345948128655e-01	-2.341999999999999815e+01	5.773502691896257311e-01	7.051745232139764994e+03	6.783865662978102451e-01
5.835612872533333575e+04	1.025476161080778894e+02	2.829016319029166171e-01	-2.257333333333333414e+01	5.658032638058332342e-01	7.052487395357730747e+03	6.648188349718540113e-01
5.835914500066667097e+04	1.012323261361162707e+02	2.829016319029166171e-01	-2.282333333333333414e+01	5.658032638058332342e-01	7.053785546735460230e+03	6.648188349718540113e-01
5.835999645600000076e+04	1.007702962189245568e+02	2.598076211353315679e-01	-2.238333333333333641e+01	5.196152422706631357e-01	7.051394486873266032e+03	6.105479096680292983e-01
5.836096146366666653e+04	1.009253870898954233e+02	2.598076211353315679e-01	-2.326000000000000156e+01	5.196152422706631357e-01	7.052275374841795383e+03	6.105479096680292983e-01
5.836192643400000088e+04	1.019531941917809945e+02	2.655811238272278718e-01	-2.279666666666666686e+01	5.311622476544557436e-01	7.051369049108008767e+03	6.241156409939855321e-01
5.836312550500000361e+04	1.032881663142172073e+02	2.655811238272278718e-01	-2.226333333333333186e+01	5.311622476544557436e-01	7.051548673392003366e+03	6.241156409939855321e-01
5.836405397800000355e+04	1.016174351345739097e+02	2.655811238272278718e-01	-2.211000000000000298e+01	5.311622476544557436e-01	7.051428064725873810e+03	6.241156409939855321e-01
5.836513703399999213e+04	1.033701191313467262e+02	2.655811238272278718e-01	-2.282666666666666799e+01	5.311622476544557436e-01	7.052366814422583957e+03	6.241156409939855321e-01
5.836609320000000298e+04	1.028199527026332589e+02	2.598076211353315679e-01	-2.208000000000000185e+01	5.196152422706631357e-01	7.052732993306909520e+03	6.105479096680292983e-01
5.836700984433333360e+04	1.020603886902453752e+02	2.839600910926275423e-01	-2.384666666666666401e+01	5.679201821852550847e-01	7.052380716610485251e+03	6.673062140676747633e-01
5.836801729499999783e+04	1.046676773842183366e+02	2.655811238272278718e-01	-2.301333333333333542e+01	5.311622476544557436e-01	7.052068545457860637e+03	6.241156409939855321e-01
5.836900832200000150e+04	1.026120015992412391e+02	2.655811238272278718e-01	-2.312666666666666515e+01	5.311622476544557436e-01	7.052525442039001973e+03	6.241156409939855321e-01
5.837008289466666611e+04	1.017789991357850994e+02	2.655811238272278718e-01	-2.255333333333333101e+01	5.311622476544557436e-01	7.053359396479128918e+03	6.241156409939855321e-01
5.837090004800000315e+04	1.018549102995679476e+02	2.655811238272278718e-01	-2.291999999999999815e+01	5.311622476544557436e-01	7.052377974301693030e+03	6.241156409939855321e-01
5.837201388766666787e+04	1.013397011630319184e+02	2.598076211353315679e-01	-2.258333333333333215e+01	5.196152422706631357e-01	7.052684809786721416e+03	6.105479096680292983e-01
5.837294083300000057e+04	1.026265222647949287e+02	2.655811238272278718e-01	-2.282999999999999829e+01	5.311622476544557436e-01	7.051380182218995287e+03	6.241156409939855321e-01
5.837396472266666387e+04	1.027401222609579889e+02	2.655811238272278718e-01	-2.237666666666666515e+01	5.311622476544557436e-01	7.051992316007053887e+03	6.241156409939855321e-01
