aa_mean	aa_std
1.033870967741935409e+01	9.984978311616643509e+00
1.177016129032258007e+01	1.029365197302334245e+01
1.631250000000000000e+01	1.554517107496729977e+01
1.430645161290322598e+01	1.406934291250285085e+01
1.262916666666666643e+01	2.295992848360425853e+01
1.045967741935483808e+01	1.119864565079504537e+01
1.574583333333333357e+01	1.813875866679476445e+01
1.475000000000000000e+01	1.305980351084714819e+01
1.675403225806451601e+01	1.504294872428740604e+01
1.750416666666666643e+01	1.583535020049200703e+01
1.310483870967741993e+01	1.296914362108416263e+01
1.168750000000000000e+01	1.101694953620707729e+01
1.376612903225806406e+01	1.370872624783897997e+01
1.421774193548387011e+01	1.552602419034599990e+01
1.484375000000000000e+01	1.424271920046218831e+01
1.862903225806451601e+01	2.418592890769324555e+01
1.195416666666666750e+01	1.072079284873817429e+01
1.483467741935483808e+01	1.965901067455820339e+01
1.247499999999999964e+01	1.119744204420515565e+01
1.707661290322580783e+01	1.714214109820594345e+01
1.999596774193548399e+01	2.268516958774533521e+01
2.942500000000000071e+01	2.659124620998422017e+01
1.752016129032258007e+01	1.841916726007531935e+01
1.684166666666666501e+01	1.460907014684902983e+01
2.050000000000000000e+01	2.264505215486981626e+01
1.887096774193548399e+01	2.485521550446008021e+01
1.977232142857142705e+01	3.175895461413044529e+01
1.382258064516129004e+01	1.214100515787290036e+01
1.551666666666666750e+01	1.305627775780252442e+01
3.309274193548387188e+01	5.947033914181992742e+01
1.861250000000000071e+01	1.973332233600481800e+01
1.440322580645161210e+01	1.217441748943562274e+01
1.754032258064516014e+01	1.046838496459264967e+01
2.472500000000000142e+01	2.394367087561972340e+01
1.781451612903225978e+01	1.715412436792927764e+01
1.886666666666666714e+01	1.544826491515758882e+01
2.448790322580645196e+01	2.228625749251975208e+01
2.114112903225806406e+01	1.464747865618348222e+01
2.654310344827586121e+01	2.539817134381899422e+01
2.334274193548387188e+01	1.542278725377932957e+01
2.225000000000000000e+01	1.878241642245924226e+01
2.139112903225806406e+01	1.754476538098110794e+01
2.485833333333333428e+01	2.216182747929922670e+01
1.797983870967741993e+01	1.421336535844678473e+01
2.010483870967741993e+01	1.778265671413287308e+01
2.202916666666666501e+01	1.819670252103080443e+01
2.478225806451612812e+01	3.232210880313643742e+01
2.619166666666666643e+01	3.438163168353448640e+01
2.031451612903225978e+01	1.536825747015889476e+01
1.775403225806451601e+01	1.589988790381234551e+01
2.583035714285714235e+01	3.616946432935452549e+01
2.733870967741935587e+01	2.584628478224181691e+01
2.358749999999999858e+01	1.715057852522765458e+01
2.521370967741935587e+01	2.702923099486512015e+01
1.669166666666666643e+01	1.248985977592311514e+01
1.497177419354838790e+01	1.613086632717352131e+01
1.533870967741935409e+01	1.145635976129542222e+01
2.385000000000000142e+01	2.851758229583987969e+01
1.723387096774193594e+01	1.443512118845166370e+01
1.872916666666666785e+01	1.700139649084418281e+01
1.378629032258064591e+01	1.002168483257454668e+01
1.441935483870967794e+01	1.100593445065679177e+01
1.273214285714285765e+01	1.073668788950925546e+01
2.639516129032258007e+01	4.582097324904955116e+01
2.314166666666666572e+01	2.449329698554733881e+01
1.662903225806451601e+01	1.433131454134024629e+01
1.834166666666666501e+01	1.605121793578986455e+01
2.835483870967741993e+01	2.860385535383329270e+01
2.102016129032258007e+01	2.853343392560539016e+01
1.965416666666666501e+01	1.394816233913589265e+01
2.057661290322580783e+01	2.011123746561964509e+01
2.163749999999999929e+01	1.958586464136827487e+01
1.652822580645161210e+01	2.004730317509496729e+01
2.351612903225806406e+01	2.211917277771588530e+01
2.115625000000000000e+01	1.836139331611107650e+01
2.106854838709677580e+01	1.904724968265668394e+01
2.391250000000000142e+01	2.308238528438225856e+01
2.105645161290322420e+01	2.118345459785234297e+01
1.701666666666666572e+01	1.599582410783792241e+01
1.520564516129032206e+01	1.203028974538687024e+01
1.714516129032258007e+01	1.343604537416296729e+01
2.144166666666666643e+01	1.859471064278465491e+01
2.220564516129032384e+01	1.943045000732079686e+01
1.881666666666666643e+01	2.028422348087848803e+01
1.860483870967741993e+01	1.978791523860243373e+01
2.190725806451612812e+01	1.776809243027573970e+01
1.838793103448275801e+01	1.641239625684791648e+01
2.147580645161290391e+01	2.029339782582940543e+01
1.806250000000000000e+01	1.678219077127099368e+01
1.655645161290322420e+01	1.571536253692588225e+01
2.146666666666666501e+01	2.798926381470025149e+01
1.396370967741935409e+01	1.369257412754422276e+01
3.419354838709677580e+01	6.479212136235975095e+01
2.042083333333333428e+01	2.367738863639503677e+01
2.041532258064516014e+01	1.888550196773601897e+01
2.182083333333333286e+01	2.421890582387147361e+01
1.891129032258064413e+01	2.088254870150077025e+01
2.612903225806451601e+01	1.892577511172540028e+01
3.266071428571428470e+01	2.970827012425177216e+01
3.693145161290322420e+01	3.351707765702454367e+01
3.960833333333333428e+01	3.526230183291436049e+01
2.609274193548387188e+01	2.546462338411257775e+01
2.734166666666666501e+01	2.138009036203749957e+01
2.085887096774193594e+01	1.621827678734990030e+01
2.060483870967741993e+01	1.737017212962194890e+01
2.282083333333333286e+01	2.389972941211306434e+01
2.819354838709677580e+01	2.608722262302261186e+01
2.074583333333333357e+01	1.873427071720582049e+01
1.989516129032258007e+01	1.885291906395532280e+01
2.577822580645161210e+01	2.153923674211513273e+01
2.642857142857142705e+01	2.337933087675731514e+01
3.368951612903225623e+01	2.460536041305210020e+01
3.289166666666666572e+01	2.491796401304801023e+01
2.918548387096774022e+01	2.082796930598444618e+01
2.922500000000000142e+01	2.222909598551712307e+01
3.195967741935483986e+01	2.993067236603679504e+01
3.018548387096774022e+01	2.133162385705251651e+01
3.373749999999999716e+01	3.236706546913595872e+01
3.733064516129032029e+01	2.955209227192354149e+01
2.677499999999999858e+01	2.616230191834553764e+01
2.740725806451612812e+01	1.938384209637691313e+01
2.758870967741935587e+01	2.473684469433888466e+01
3.109375000000000000e+01	2.332830814563070732e+01
3.203225806451612812e+01	2.813789073298040577e+01
2.433333333333333215e+01	2.256262888544289780e+01
2.273387096774193594e+01	1.851094221777492876e+01
2.073750000000000071e+01	1.686965501771351228e+01
2.173790322580645196e+01	1.843602317318590522e+01
1.807258064516129181e+01	1.388034894693421073e+01
1.685416666666666785e+01	1.492647198678315235e+01
2.019758064516129181e+01	1.918745794871793109e+01
2.926249999999999929e+01	2.933360292253010471e+01
2.110080645161290391e+01	1.724216510227621768e+01
2.329032258064516014e+01	2.368774495781023859e+01
2.851724137931034520e+01	1.923582449790363924e+01
3.338306451612903203e+01	3.074692542136214257e+01
2.541666666666666785e+01	3.002792681636361394e+01
2.366532258064516014e+01	3.005795623392345561e+01
1.745416666666666572e+01	1.660063952499688611e+01
1.837096774193548399e+01	1.371070204899729994e+01
1.770967741935483986e+01	1.657474477667969026e+01
2.370416666666666572e+01	1.733517568333883929e+01
2.041532258064516014e+01	1.726667284177742090e+01
1.686250000000000071e+01	1.433882586139232451e+01
1.862903225806451601e+01	1.773913467628778307e+01
1.874596774193548399e+01	1.483226049807750435e+01
2.097321428571428470e+01	1.489904108936722871e+01
1.989919354838709609e+01	1.572142567186854656e+01
2.493750000000000000e+01	2.275870369221410527e+01
2.007258064516129181e+01	2.119843777989341405e+01
1.422916666666666607e+01	9.107779603479409403e+00
2.289919354838709609e+01	2.142414223060931988e+01
2.323790322580645196e+01	1.912511476980926872e+01
2.296666666666666501e+01	2.582325609901965535e+01
2.089516129032258007e+01	2.203582806527525406e+01
1.734166666666666501e+01	1.809534739158721450e+01
1.701612903225806406e+01	2.063995650117624336e+01
2.458064516129032384e+01	2.764028639218181738e+01
2.619642857142857295e+01	2.675728848827732165e+01
2.585080645161290391e+01	2.103026619241490636e+01
3.130833333333333357e+01	2.789199282749242315e+01
3.121370967741935587e+01	3.751471073755153185e+01
2.825833333333333286e+01	2.603074971174583041e+01
1.987903225806451601e+01	2.177990815094213417e+01
2.564919354838709609e+01	3.317539409778252946e+01
2.697500000000000142e+01	3.061670635998152790e+01
2.075403225806451601e+01	1.612751555368784295e+01
2.461250000000000071e+01	2.505235871297019301e+01
2.202419354838709609e+01	2.287235396636163998e+01
2.734677419354838790e+01	2.093463111489556283e+01
2.372767857142857295e+01	2.182666991574686577e+01
2.686290322580645196e+01	2.466316133538340694e+01
3.354583333333333428e+01	3.347346560046562303e+01
2.095161290322580783e+01	1.694171928221138046e+01
1.834166666666666501e+01	1.469948742492593041e+01
1.792741935483870819e+01	1.496052514770485153e+01
2.600403225806451601e+01	2.725647274174595225e+01
2.197916666666666785e+01	1.806549379264852107e+01
1.929435483870967616e+01	1.521823928192191921e+01
1.710833333333333428e+01	1.594720238439610860e+01
1.684274193548387188e+01	1.383119238548761132e+01
1.927419354838709609e+01	1.788847110692202591e+01
1.759913793103448398e+01	1.874853095711609541e+01
1.281854838709677402e+01	1.149278081214663239e+01
1.877916666666666501e+01	1.714318327029402411e+01
1.572177419354838790e+01	1.472651252149624490e+01
2.025416666666666643e+01	1.954604561811814278e+01
1.708467741935483986e+01	1.779625071221662225e+01
1.602016129032258007e+01	1.510699730972111254e+01
1.421666666666666679e+01	1.085447936209849829e+01
2.231451612903225978e+01	1.965195834265259123e+01
2.374583333333333357e+01	1.426731343452189371e+01
2.207258064516129181e+01	2.506995804874984302e+01
1.675403225806451601e+01	1.206935535062269160e+01
2.355357142857142705e+01	2.116298963053284865e+01
2.709274193548387188e+01	2.753127744299345281e+01
3.338333333333333286e+01	3.100555953731882397e+01
2.731048387096774022e+01	2.857284781088391057e+01
1.814583333333333215e+01	1.715054613237983716e+01
2.757258064516129181e+01	3.731755043889705092e+01
2.431048387096774022e+01	1.562167290279750809e+01
2.077083333333333215e+01	1.513968238236485853e+01
3.439516129032258362e+01	3.116587219203265491e+01
2.449166666666666714e+01	2.088480142485332536e+01
1.968145161290322420e+01	1.563518502596134319e+01
2.349193548387096797e+01	1.846596519133106540e+01
4.934821428571428470e+01	2.908153863997514676e+01
2.758870967741935587e+01	3.029771951834802479e+01
3.222916666666666430e+01	2.340124603460726505e+01
2.620967741935483986e+01	2.152802906398569505e+01
3.144999999999999929e+01	2.263951192053397676e+01
4.236693548387096797e+01	5.413839824747578433e+01
3.203629032258064768e+01	2.434452589550684110e+01
4.588750000000000284e+01	5.267977009330369498e+01
2.893548387096774022e+01	1.895824866668343844e+01
3.368333333333333002e+01	3.388853870493024800e+01
3.448387096774193594e+01	3.112655848435744943e+01
2.664919354838709609e+01	2.563079044244392080e+01
4.077678571428571530e+01	4.310073537270990585e+01
3.416935483870967971e+01	2.678776254494600551e+01
3.634583333333333144e+01	2.349860774540104913e+01
3.212500000000000000e+01	3.030683976085798648e+01
2.512916666666666643e+01	2.429686158002487417e+01
2.142338709677419217e+01	1.510561532457473533e+01
2.520967741935483986e+01	2.155273884008352425e+01
2.402916666666666501e+01	1.903864445381784165e+01
2.879435483870967616e+01	2.409327573980112547e+01
3.406250000000000000e+01	2.634467549778006656e+01
2.640322580645161210e+01	2.001588858996236553e+01
2.377016129032258007e+01	1.811409841157732004e+01
2.650431034482758719e+01	2.097288846073531943e+01
3.127419354838709609e+01	2.321388582976529236e+01
3.311666666666666714e+01	3.023799578161371571e+01
2.747983870967741993e+01	2.011337815035422238e+01
2.396666666666666501e+01	1.719904713122858197e+01
2.670967741935483986e+01	2.141007985157412818e+01
2.625000000000000000e+01	2.163111744537216197e+01
3.321666666666666856e+01	3.139683724340540749e+01
3.372580645161290391e+01	2.651698746746387059e+01
3.149166666666666714e+01	2.726062356627636163e+01
2.940322580645161210e+01	1.908931442137311763e+01
2.609274193548387188e+01	2.200154566926216049e+01
2.435714285714285765e+01	2.153313772788729352e+01
1.919758064516129181e+01	1.630200345747010715e+01
2.998333333333333428e+01	3.423253407051380748e+01
1.568951612903225801e+01	1.295698415818844396e+01
2.014999999999999858e+01	1.855920705921097991e+01
2.367741935483870819e+01	1.865564360995248094e+01
2.228225806451612812e+01	1.862211678652085922e+01
2.144166666666666643e+01	2.108901603257539747e+01
2.251612903225806406e+01	1.881638093436731296e+01
2.400833333333333286e+01	2.452940270822390545e+01
2.150000000000000000e+01	1.899596731397346971e+01
2.268145161290322420e+01	2.131407178268235469e+01
4.054017857142856940e+01	6.465739511320616373e+01
2.131451612903225978e+01	1.620153663335666039e+01
1.442500000000000071e+01	9.493561414629040129e+00
1.894354838709677580e+01	2.102391204632310462e+01
1.601249999999999929e+01	1.183479377724850679e+01
1.645967741935483986e+01	1.303957944697628157e+01
2.257258064516129181e+01	1.754288449959347318e+01
2.497083333333333499e+01	2.409121518947426566e+01
1.880645161290322420e+01	1.871655185164726376e+01
2.152083333333333215e+01	2.559475009916856081e+01
1.536693548387096797e+01	1.212329284140320951e+01
1.483064516129032206e+01	1.032669713787110766e+01
1.675892857142857295e+01	1.270140988779415459e+01
1.776612903225806406e+01	1.330571601094792022e+01
1.301666666666666750e+01	1.159308941664051140e+01
1.482661290322580605e+01	1.313293452251768123e+01
1.327083333333333393e+01	1.113017591829627051e+01
1.923387096774193594e+01	1.713824664073996118e+01
2.427016129032258007e+01	1.926271042395672950e+01
3.029166666666666785e+01	2.245640065895591064e+01
2.571774193548387188e+01	2.194313048647129349e+01
2.232916666666666572e+01	1.820176225824179639e+01
1.594758064516129004e+01	1.491701758065468297e+01
2.245161290322580783e+01	2.542124297064832206e+01
2.334482758620689680e+01	2.490762362461433099e+01
2.486290322580645196e+01	2.093281675689469878e+01
2.519166666666666643e+01	2.735531509394269634e+01
2.049193548387096797e+01	2.190227413724278804e+01
1.993333333333333357e+01	1.446388222051358063e+01
2.011290322580645196e+01	1.420512724189321396e+01
2.054032258064516014e+01	1.459087164564929928e+01
2.134583333333333499e+01	1.643754541607583164e+01
2.312096774193548399e+01	2.599646152780607622e+01
2.321249999999999858e+01	1.855152312929228486e+01
2.558064516129032384e+01	2.224156120296093775e+01
3.441935483870967971e+01	2.983992150982972902e+01
2.745535714285714235e+01	1.714975447182488466e+01
6.003629032258064768e+01	8.253817966473046397e+01
3.274583333333333002e+01	2.196052289842439720e+01
2.566532258064516014e+01	2.169763085162435701e+01
2.487916666666666643e+01	2.245490813398165741e+01
1.433064516129032206e+01	1.217792938474747366e+01
2.831451612903225978e+01	2.797474867582452873e+01
2.662500000000000000e+01	2.808500860482925532e+01
3.132661290322580783e+01	3.971727423173125260e+01
3.463750000000000284e+01	4.001559396556130821e+01
3.131854838709677580e+01	2.631722074175461756e+01
2.735483870967741993e+01	1.620095255482414132e+01
3.771875000000000000e+01	2.604625703590358654e+01
3.383870967741935232e+01	2.889131108827676542e+01
3.735833333333333428e+01	3.293726254394692177e+01
2.505645161290322420e+01	2.028677561438248489e+01
2.452916666666666501e+01	3.010577158351681959e+01
2.158870967741935587e+01	2.604973905409957524e+01
2.810483870967741993e+01	2.506099608902218989e+01
2.501666666666666572e+01	1.605432617361715941e+01
2.505241935483870819e+01	2.046321626609985955e+01
1.746249999999999858e+01	1.830638123032512254e+01
1.514919354838709609e+01	1.181126441544559036e+01
1.733064516129032384e+01	1.450040142614165006e+01
2.003125000000000000e+01	1.451919622953645828e+01
3.738306451612903203e+01	4.642764961392356327e+01
2.427499999999999858e+01	2.066718917350236495e+01
2.726612903225806406e+01	2.332073315084729614e+01
5.616250000000000142e+01	5.423162755333213880e+01
3.514112903225806406e+01	3.720432144535305952e+01
4.079838709677419217e+01	3.239112777735387283e+01
3.061250000000000071e+01	2.206797854547020421e+01
4.404838709677419217e+01	3.867083064222740063e+01
4.962083333333333002e+01	5.550144501997723268e+01
2.792338709677419217e+01	1.972569394041186186e+01
2.585887096774193594e+01	1.871411194318502424e+01
4.767241379310344485e+01	4.643186997468459509e+01
2.442741935483870819e+01	1.574272662937927514e+01
1.970833333333333215e+01	1.571485275852822561e+01
2.970967741935483986e+01	3.907535610502674928e+01
2.472916666666666785e+01	2.204894137985364111e+01
1.781048387096774022e+01	1.509514084681635815e+01
2.407258064516129181e+01	2.467781862422098627e+01
3.570416666666666572e+01	3.575285512103271657e+01
2.693145161290322420e+01	2.130461053741382926e+01
2.514583333333333215e+01	1.898287559808108327e+01
2.603629032258064413e+01	2.234324186876281004e+01
3.112096774193548399e+01	2.283870255831855189e+01
2.705357142857142705e+01	2.336562618987340301e+01
3.783870967741935232e+01	2.753689229097475533e+01
2.914166666666666572e+01	2.783397080108326094e+01
2.206854838709677580e+01	2.245172551359875612e+01
2.169999999999999929e+01	2.166067865972809159e+01
1.819354838709677580e+01	1.563503995855857021e+01
1.913709677419354804e+01	1.982456714632180450e+01
2.377083333333333215e+01	2.509153209030666076e+01
2.458870967741935587e+01	2.242011341255529189e+01
2.542500000000000071e+01	2.519247986337721912e+01
2.520564516129032384e+01	2.325737067496666199e+01
2.648790322580645196e+01	1.896919868706489254e+01
4.312053571428571530e+01	3.697717355340622447e+01
3.788306451612903203e+01	2.631306624331094568e+01
4.027499999999999858e+01	3.368851498161750158e+01
4.016532258064516014e+01	2.764581734786341016e+01
2.713749999999999929e+01	1.666714113907961092e+01
2.055241935483870819e+01	1.531514622274764825e+01
1.591935483870967794e+01	1.335622168310645463e+01
2.012500000000000000e+01	1.736426526903264644e+01
3.325403225806451957e+01	3.038137932265990315e+01
2.357916666666666572e+01	2.058139287412027585e+01
2.407661290322580783e+01	1.622293581914480853e+01
2.343951612903225978e+01	2.163452780428211852e+01
2.442410714285714235e+01	2.176156402572350146e+01
2.373790322580645196e+01	2.108240013858806350e+01
2.411250000000000071e+01	2.593950996228211991e+01
3.087096774193548399e+01	2.610338247206346907e+01
1.903750000000000142e+01	1.605234439004679103e+01
1.486290322580645196e+01	1.562738223255090375e+01
1.692338709677419217e+01	1.285959293535605319e+01
2.217500000000000071e+01	2.041166435317479610e+01
2.789112903225806406e+01	2.466730731835538748e+01
1.711666666666666714e+01	1.626483083902879656e+01
1.811693548387096797e+01	1.719405477602647991e+01
1.877419354838709609e+01	1.482034277044585835e+01
2.070258620689655160e+01	1.369880413360393234e+01
2.225000000000000000e+01	1.725642704019428209e+01
2.048750000000000071e+01	1.797010973116190868e+01
1.393548387096774199e+01	8.777943340099541913e+00
1.103333333333333321e+01	8.132684400341350539e+00
1.460483870967741993e+01	1.001073500281403206e+01
1.872580645161290391e+01	1.485349894136895621e+01
2.634166666666666501e+01	2.035005971872209329e+01
2.350403225806451601e+01	2.010175686108518534e+01
1.627499999999999858e+01	1.299548799904541241e+01
1.581854838709677402e+01	1.309069397933363632e+01
1.731451612903225978e+01	1.700539142945832438e+01
2.099107142857142705e+01	2.059212554755643509e+01
1.620161290322580783e+01	1.429328730260020386e+01
1.835833333333333428e+01	1.746749163128148652e+01
1.501209677419354804e+01	2.072408639467276004e+01
1.364166666666666750e+01	1.229654140624734993e+01
1.214516129032258007e+01	9.364219434589660551e+00
1.362903225806451601e+01	1.140349956326048364e+01
1.837500000000000000e+01	1.651517610159415383e+01
1.866935483870967616e+01	1.841051670622578129e+01
1.795416666666666572e+01	1.962104480667519013e+01
1.070564516129032206e+01	1.139494654844117605e+01
1.676612903225806406e+01	1.659022685050124934e+01
1.635267857142857295e+01	1.654905294992861187e+01
2.313709677419354804e+01	2.051055380475455436e+01
1.799583333333333357e+01	1.636395885186575327e+01
2.804032258064516014e+01	3.079560588511656150e+01
1.872083333333333499e+01	1.621371536607887620e+01
1.922580645161290391e+01	1.902665308390948340e+01
2.695967741935483986e+01	3.157579186899365808e+01
2.109166666666666501e+01	2.845508034116618390e+01
2.230241935483870819e+01	2.259427548007023034e+01
2.646249999999999858e+01	2.758605191789261468e+01
1.588709677419354804e+01	1.374726346810893496e+01
2.075806451612903203e+01	2.010230726917248134e+01
2.121428571428571530e+01	2.308985884826178392e+01
2.342338709677419217e+01	2.050634681008095583e+01
2.144583333333333286e+01	1.742786272913450318e+01
1.606048387096774022e+01	1.434877941615978791e+01
1.318750000000000000e+01	1.390511933605749384e+01
1.688709677419354804e+01	1.961985896393825612e+01
2.619758064516129181e+01	1.947861922852715821e+01
3.117083333333333428e+01	2.676378117230240861e+01
3.124193548387096797e+01	2.466317320181923378e+01
2.502499999999999858e+01	1.905123027523419665e+01
2.035080645161290391e+01	1.798077824918626888e+01
2.415725806451612812e+01	1.915986090505733941e+01
2.934051724137930961e+01	2.495220423698446766e+01
1.705645161290322420e+01	1.397422882594659477e+01
2.509583333333333499e+01	3.730062532057010571e+01
2.496370967741935587e+01	2.296093047273514287e+01
2.482083333333333286e+01	2.050907277212263935e+01
3.109274193548387188e+01	4.967632601828901073e+01
2.425806451612903203e+01	2.950064815245917060e+01
3.017500000000000071e+01	3.281187856554392113e+01
2.809677419354838790e+01	3.318676848530748913e+01
2.900833333333333286e+01	2.851593000217402718e+01
1.605645161290322420e+01	1.246110233004755941e+01
1.796774193548387188e+01	1.448521798463644039e+01
1.462500000000000000e+01	1.226939062987935891e+01
3.010483870967741993e+01	4.384187469288794858e+01
3.299166666666666714e+01	3.933721643967989223e+01
1.774193548387096797e+01	1.761179542776335083e+01
1.817916666666666714e+01	1.635992255397996331e+01
1.865725806451612812e+01	1.381120789248832281e+01
1.987500000000000000e+01	1.757233036210162780e+01
2.260833333333333428e+01	2.367463334222705029e+01
3.131854838709677580e+01	3.366951781880585060e+01
2.430416666666666714e+01	4.625710737431479913e+01
1.941935483870967616e+01	1.558798998722514639e+01
1.673790322580645196e+01	1.336068554319662027e+01
1.996428571428571530e+01	1.421576625455278098e+01
2.019354838709677580e+01	1.843807308321160221e+01
2.594166666666666643e+01	2.869517840838228651e+01
1.989919354838709609e+01	2.651068559963206184e+01
1.410833333333333250e+01	9.886687879275962487e+00
1.988306451612903203e+01	1.445203536158875757e+01
2.245161290322580783e+01	1.828729280248185063e+01
2.134583333333333499e+01	2.158783374894809270e+01
3.800806451612903203e+01	2.866533704436083596e+01
2.928750000000000142e+01	2.068283935416025088e+01
2.438709677419354804e+01	1.807765938916415038e+01
2.417741935483870819e+01	1.777731809080213665e+01
3.128125000000000000e+01	2.002111399448984486e+01
3.517338709677419217e+01	2.157690151180553784e+01
3.488333333333333286e+01	1.990715253928150830e+01
4.202016129032258362e+01	3.426079410751027865e+01
4.012083333333333002e+01	2.520676957959684472e+01
3.230645161290322420e+01	2.372649173370547615e+01
3.639516129032258362e+01	2.770533852957768062e+01
3.067083333333333428e+01	2.442531096981617367e+01
5.224193548387096797e+01	8.727338128046186227e+01
4.460000000000000142e+01	5.715642279452648467e+01
3.037903225806451601e+01	2.382905949639705057e+01
3.804838709677419217e+01	2.498656246565654016e+01
2.382327586206896441e+01	1.798679524156071352e+01
2.517741935483870819e+01	2.127775166508237348e+01
2.000833333333333286e+01	1.919092486625442007e+01
1.656854838709677580e+01	1.198299108370588861e+01
1.586666666666666714e+01	1.182471517157554608e+01
2.988306451612903203e+01	4.669226678696928445e+01
1.624193548387096797e+01	1.577813460893819197e+01
1.553749999999999964e+01	1.513132271426835196e+01
1.627822580645161210e+01	1.472870283408616565e+01
3.639583333333333570e+01	5.972671777330663190e+01
2.261693548387096797e+01	1.813308872580105202e+01
3.895967741935483986e+01	3.909085760485484684e+01
2.154017857142857295e+01	1.933465134997926782e+01
2.135483870967741993e+01	1.915458908560822238e+01
1.875416666666666643e+01	1.858365050177769362e+01
2.831048387096774022e+01	3.934222741318016148e+01
1.964166666666666572e+01	2.303450159844768308e+01
2.392741935483870819e+01	2.280887397593199850e+01
2.395967741935483986e+01	3.362768137613194597e+01
3.177083333333333215e+01	3.390983116008624165e+01
1.543145161290322598e+01	1.424169745079275273e+01
1.703333333333333499e+01	1.324539752350058919e+01
1.700806451612903203e+01	1.524953514243479447e+01
1.351612903225806406e+01	1.309055549165599430e+01
1.358482142857142883e+01	1.176032760280321021e+01
1.574193548387096797e+01	1.655848431184192293e+01
1.868750000000000000e+01	2.459095044421829712e+01
1.364112903225806406e+01	1.387778749736644279e+01
1.511250000000000071e+01	1.417068019127287037e+01
1.237500000000000000e+01	1.453972935919749787e+01
1.774193548387096797e+01	2.028720038545754178e+01
1.542083333333333250e+01	1.594371556357620889e+01
1.656048387096774022e+01	1.548999322428675463e+01
1.673750000000000071e+01	1.684840033207900944e+01
2.468951612903225978e+01	3.028780580383845233e+01
1.918951612903225978e+01	1.736353389846917850e+01
1.436607142857142883e+01	1.282227103778135380e+01
1.622177419354838790e+01	1.463849355727667856e+01
1.791666666666666785e+01	1.705509861856239340e+01
1.498790322580645196e+01	1.607454455654380965e+01
1.266249999999999964e+01	1.085312215063788166e+01
1.344354838709677402e+01	1.473190657314649066e+01
1.317741935483870996e+01	1.334078659182649851e+01
1.707083333333333286e+01	1.609655706371879802e+01
1.373387096774193594e+01	1.342969078918156356e+01
1.391249999999999964e+01	1.464114671340101381e+01
1.261290322580645196e+01	1.165340160599619779e+01
1.629435483870967616e+01	1.279861259126106354e+01
2.248706896551724199e+01	1.653392035917433844e+01
2.112500000000000000e+01	1.764606382591843214e+01
1.748750000000000071e+01	1.393346727906111227e+01
1.343951612903225801e+01	1.091852021277776608e+01
1.437500000000000000e+01	1.288801930735156276e+01
1.116935483870967794e+01	1.039713187358274027e+01
9.568548387096774022e+00	1.076786487758145228e+01
1.095416666666666750e+01	1.260861078676878755e+01
1.313306451612903203e+01	1.478019174530884605e+01
9.470833333333333215e+00	1.004527165580348580e+01
1.007258064516129004e+01	9.721254886385658267e+00
1.026612903225806406e+01	7.847445517150214656e+00
1.029017857142857117e+01	1.083688690654539855e+01
1.066129032258064591e+01	9.216383638245844168e+00
8.912499999999999645e+00	7.164484890765001168e+00
7.709677419354838968e+00	6.029864110099356189e+00
8.562500000000000000e+00	8.816901973860584718e+00
8.645161290322580072e+00	9.972295128769292916e+00
9.584677419354838079e+00	1.048890000348170304e+01
7.737499999999999822e+00	6.499507192857009841e+00
7.983870967741935054e+00	8.672336321526815439e+00
7.208333333333333037e+00	6.792637967355211970e+00
5.701612903225806051e+00	4.392955942719232176e+00
7.721774193548387011e+00	6.707543424214346572e+00
9.910714285714286476e+00	9.393722800957270636e+00
9.838709677419354094e+00	7.727607709745157649e+00
1.774583333333333357e+01	2.126181003518331991e+01
1.540725806451612989e+01	1.637364460476286609e+01
1.396250000000000036e+01	1.102207302416383072e+01
1.089112903225806406e+01	9.531370210002592103e+00
1.485887096774193594e+01	1.736306569526791321e+01
1.122916666666666607e+01	9.986323112415078640e+00
1.316129032258064591e+01	1.332193624935361420e+01
1.189583333333333393e+01	1.078857339837951912e+01
9.919354838709677935e+00	9.775790351839678038e+00
1.271370967741935409e+01	9.593485984514057208e+00
1.349553571428571352e+01	1.605848623221233140e+01
1.576209677419354804e+01	1.665263755502478560e+01
1.595416666666666750e+01	1.664312869141162921e+01
1.697580645161290391e+01	1.939091228355039220e+01
1.620833333333333215e+01	1.370060572464671189e+01
1.643145161290322420e+01	1.210718839351423348e+01
1.289919354838709609e+01	1.660820821144764636e+01
2.185833333333333428e+01	2.698542687987145428e+01
1.391935483870967794e+01	1.682288992385727155e+01
1.141249999999999964e+01	1.165764457698609569e+01
9.866935483870967971e+00	8.499195614445632430e+00
1.492741935483870996e+01	1.377624965767509480e+01
1.790517241379310320e+01	1.459745989256696141e+01
2.626612903225806406e+01	2.587987413059825315e+01
1.850000000000000000e+01	1.658035986742547507e+01
1.431451612903225801e+01	1.236270858168008147e+01
1.847916666666666785e+01	2.071713218503521858e+01
2.303225806451612812e+01	2.116522386729603156e+01
1.414516129032258007e+01	1.170896647624065068e+01
1.529583333333333250e+01	1.452956695749127292e+01
1.629435483870967616e+01	1.997372387792293225e+01
1.500000000000000000e+01	1.710531106605976603e+01
8.822580645161290036e+00	7.454213343209127984e+00
1.156048387096774199e+01	1.341897620336641239e+01
1.409821428571428648e+01	1.138761844961805991e+01
1.893548387096774022e+01	2.170819747627827923e+01
1.063333333333333286e+01	1.067858708922777922e+01
1.822177419354838790e+01	1.673185131613177035e+01
